id,area,content,count,date,link,page,time,title
685,大安區,諾亞方舟協會完成問卷調查顯示，高達9成4聽過領養代替購買，但6成8不願領養老病殘犬貓，呼籲台北市長柯文哲落實動物安養中心想法，讓更多老病殘犬貓獲安置。社團法人台灣諾亞方舟動物同樂協會是去年向內政部登記的新設立動保團體，今天召開記者會，公布台北市動保調查結果。諾亞方舟社工師呂岱霖表示，諾亞方舟於7、8月間在台北市完成1200多份問卷及網路調查，其中3成3是網路問卷、2成2是在信義區與大安區進行街訪、3成5是對中或大型企業員工完成調查、1成多是寵物用品展時完成的問卷，有效樣本數1134份，受訪者在31到40歲間，男占44%、女占56%。呂岱霖說，結果高達9成4受訪者聽過動保界推動的「領養代替購買」，並有3成6的受訪者真的領養，只有1成2的受訪者仍想購買，原因是這1成2的人當中有4成5的人認為領養可能沒有想要的品種。調查也發現，7成5的受訪者認為養犬貓跟6歲以下小孩不衝突，可以兼顧；而2成5認為不適合同時養犬貓與小孩的人中，有23%表示時間不夠用是主因，若獲得機構的支持服務，可以減緩照護壓力。此外，有6成8的受訪者不願意領養老病殘犬貓，其中4成9的人表示，是因為不想太早面對動物的死亡。調查也發現有7成6的受訪者願意透過付費動物安養中心支援安置老病殘犬貓，其中4成2願意月付新台幣2000到3000元，僅4%的人願意付月8000元。呂岱霖說，台北市長柯文哲提過動物安養中心的概念，其實日本社會人口老化，飼主往生，寵物需要送動物安養中心，因而有這類機構的設置，呼籲台北市政府率先試辦。除了呼籲官方更積極推動動保，呂岱霖並說，諾亞方舟有一部關懷方舟巴士，會繞行台北市12行政區、新北市29個行政區，除平常提供孩子學習怎麼照護寵物，也會凝聚養老病殘寵物的飼主，透過團體互動、彼此支援。,86,2015-09-18,http://udn.com/news/story/3/1195985,6,18:18:04,動保團體：柯文哲應辦毛小孩安養中心
686,大安區,「北三星、南大安」，台中市大安區是中部地區的青蔥大區，台中市農業局輔導大安農會以「大安蔥」獲智慧財產局產地標章認證。大安區農會總幹事蔡建宗表示，大安蔥的品種是「粉蔥」，相較於宜蘭三星蔥，因為孕育的地理環境與氣候狀況不同，生長出來的口感也不同，大安因為靠海，土壤多為沙礫地，有別於三星蔥植根深，大安蔥植根較淺，但排水性佳，所以外觀上蔥白短、根管粗，屬於粗胖型，但香氣濃、味道嗆辣，非常適合料理。農業局指出，「大安蔥」受到消費者喜愛，以往經常有菜販魚目混珠，以其他產地青蔥冒充大安蔥，今年初，大安蔥終於獲得智慧財產局的產地標章認證，日後在市場上只要看見「大安蔥」，就絕對是大安地區所生產。農業局表示，大安青蔥一年可種植3期，年產量高達2000噸青蔥，產值約新台幣3000萬元以上，沿著大甲溪流域的沖積土，廣達60公頃的種植區中以東安里最集中；一般而言，種蔥有輪耕的限制，一年種蔥，下一年就要轉作水稻，隔年才能繼續種蔥，讓土地生養休憩。蔡建宗表示，大安蔥除了品質穩定優良外，在出貨前均經過行政院農業委員會農業試驗所授權給大安農會進行綠盾生化快篩檢測，確定沒有殺蟲劑和殺菌劑等農藥殘留才會銷售出去，消費者可以安心使用。此外，農會在冬季大安青蔥盛產期間收購青蔥做成伴手禮，已經開發出青蔥麵、青蔥餅等加工食品。,87,2015-09-18,http://udn.com/news/story/3/1194777,6,09:23:02,大安蔥無農藥 獲產地標章認證
687,大安區,"台北市大安區「禾康世家」樓中樓豪宅今日二拍，拍賣底價1億9,757萬元，總面積總坪數139.96坪，若車位以500萬計算，建物每坪單價為145.7萬，今日二拍無人投標以流標收場。不過，今天法拍現場亮點，位於台北市信義區忠孝東路五段236巷3弄，屋齡32年的華廈法拍屋三拍，有24標封數競爭。權狀坪數35.8坪，底價1,983萬元，最後自然人以2,772.99萬拍下，溢價率高達39.8%，拍出結果甚至高於二拍底價2,477萬元。該社區今年5月實價資訊有一間2樓成交，坪數與本日法拍物件相同，成交金額為3,000萬，每坪83.7萬，本次法拍物位於3樓元，拍出單坪77.5萬元，約為行情的九折。台灣房屋信義安和捷運特許加盟店廖德欣店東分析，該社區屬於忠孝東路第一巷住宅，對面松山工農地下室可停車，附近也有大型停車場，又鄰近捷運永春站，生活機能十分便利，而鄰近的中古社區「海華」，成交價也都在每坪85萬以上。廖德欣表示，受到政策影響，買方多半期望能買到行情以下的產品，因此轉向法拍市場撿便宜的情形也不意外，該案能造成那麼多人競爭，應該是法拍業者強銷該案件已落入第三拍，而案件地點與房屋條件本身不錯，所以反而造成多人搶標的情形，推測應該有不少是代拍業者進場搶標。",88,2015-09-17,http://udn.com/news/story/6/1193190,6,15:52:05,忠孝東路法拍屋溢價四成 24組搶標
688,大安區,蚊子嗡嗡聲不止擾人清夢，隨著登革熱疫情升溫，民眾更是聞「蚊」色變，不過北市大安區有一處社區，透過勤清積水、加裝紗窗等防蚊妙招，讓社區民眾不再被蚊子問題所苦。在北市開業的眼科醫師陳志慶，住在大安區一處社區內，有醫師專業，他了解登革熱疫情的嚴重性，在住戶大會中號召社區共同來滅蚊，且要達到零蚊目標。社區住戶一開始都認為做不到，陳志慶挨家挨戶傳達防蚊工作，第一步就是要從清理社區積水開始。他說，社區地下室的孔洞、排水側溝都容易有積水，成為孑孓孳生環境，他號召民眾共同清積水，以4天清理一次的頻率，讓蚊子找不到可產卵的地方。陳志慶說，不少社區民眾都以為樓層住得高，蚊子飛不上來，沒想到還是被蚊子叮；一查才發現原來是家中盆栽底盆有積水，成為孑孓樂園。他呼籲社區住戶要清理陽台容易積水的底盆、盛水容器，並為窗戶加裝紗窗。社區防蚊工作進行幾個月後，明顯看到成效，社區內的住戶睡覺不再需要掛蚊帳，住家內也很少再看到蚊子出沒。陳志慶開心地說「我做到了！」,89,2015-09-17,http://udn.com/news/story/8504/1192069,6,03:32:52,這處社區「盯」蚊 常清積水、裝紗窗
689,大安區,【撰文／今周刊 林心怡】「我們不要你的肝，我們要你的腦。」每次面試工程師，Vpon威朋大數據廣告公司創辦人暨執行長吳詣泓總會這麼強調。這位未滿四十歲創業家的俏皮話，精準形塑新舊科技人才最大不一樣的價值。二○一四年被中國《富比世》選為中國最具潛力中小企業第六位的威朋，看似中國企業，但實際上核心創業團隊都是台灣人，目前在台北、上海、東京與香港四地都有工作人員。為什麼一家「廣告公司」會用到巨量資料？吳詣泓說：「現在全球最大的廣告是來自Google、Facebook。」要在這些數位版位下廣告，就要有一套技術去預測什麼人會點擊哪一類廣告，提高點擊率。「現在的數位廣告公司，就是數據科技公司。」他說。甚至，威朋只鎖定手機行動廣告，因手機能即時偵測用戶所在位置，更加高廣告預測的技術門檻。舉例來說：你目前位置在台北市信義新天地，而你是資生堂愛用者，恰巧此時資生堂有促銷活動，誰能最先把資生堂廣告成功地推播給你，就可能提高廣告點擊率。團隊如聯合國  用國際標準給薪看起來簡單，但行動廣告競爭者眾，「威朋每天要處理十億次以上的廣告請求，每一個都在一百毫秒內決定。」吳詣泓說。要推播給用戶什麼廣告，○．一秒內要完成，完全只能倚賴電腦運算。資料會越算越精準，譬如，雖然你在信義新天地，但你正準備搭捷運離開，廣告推播給你可能會失敗，聰明的廣告公司應該要放棄。誰能用越多資料，更精準地想像消費者此時此刻情境，提高廣告的點擊率，就是行動數位廣告公司最重要的核心競爭力。「我們往全世界找最頂尖的人，我們團隊成員來自瑞典、捷克、日本、馬來西亞與香港。」即使公司在台北市，但開會只要有外國人在，一律用英文溝通，「威朋自許至少是亞洲級別公司，所以給的薪水也是亞洲級別的。」研發工程團隊目的就是蒐集有用的資料，設計演算模型與機器平台架構來下廣告，完全是腦力的展現。團隊裡大致再分成兩群人，一類是先有假設，想像用戶的消費情境與經驗，然後用統計模型去驗證；另一類是資工背景的人，純粹從資料中去看，有哪些因素彼此有關聯。要如何才能加入Vpon團隊？吳詣泓認為，他最看重的是對數據資料有無比狂熱的執著。面試時，他常常會問一些無厘頭題目：譬如，台北市有多少加油站，大安區某個里有多少水溝蓋等。「我不是要正確答案，我要看的是他化繁為簡、推理思考的邏輯。」閱讀全文你可能感興趣》你夠聰明去Google上班嗎？美國居家修繕店Home Depot 靠大數據再創高峰大數據從來不是免費的午餐【尊重智慧財產權，如需轉載請註明資料來源《今周刊》，謝謝】,90,2015-09-16,http://udn.com/news/story/6839/1190821,6,16:04:28,廣告公司面試 考「台北有幾個加油站」
690,大安區,天井與露臺是架構出空間動線最重要的元素，界定出居者不同行為模式的隱私區塊，垂直向的天井是整座建築的肺葉，讓建築室外與室內產生空氣對流循環，供給呼吸的生態層。SKIN建築立面藉由三層尺度、材質各異的皮層組成，以不同開窗角度引進不同角度的光線進入室內，在層與層之間的，依序產生出不同功能性的天井、露臺與貫穿2~4樓的垂直綠化花園，在進與退之間與建築本體產生對話。SKYLIGHT在建築設計上，利用四個不同功能性的天井及五個退縮建築本體的露臺，使光線透過不同方向進入室內，解決與周遭環境棟距過近的問題。SCREEN如同中式建築穿梭外庭與內庭層層推進的趣味，藉由半穿透的鐵件屏風，讓訪者悠晃先嗅到檜木香氣，再轉進黑色內斂的竹節折門進入廳堂，使長向廊道的空間產生令人駐足的端景，暫留、再行進、再探察宛如一場遊園夢。SWING「門」就像一對眼睛，在開闔之際空間表情也隨之起伏，有時是全敞的傲然自信，又也是半閤眼的恍惚神遊，在門縫中觀人、觀影的窺視中得到樂趣。SHELTER以一條光廊連接每一層主空間與次空間，單側落地窗的光線是自然灑脫的外庭；而最重隱私的浴室與臥室，則是從天井灑光的非直射光線，呈現靜謐柔和的內庭，讓行進與生活本身都有最適切的光合運動。Case Data 建築型式｜獨棟別墅 空間坪數｜280坪 空間格局｜1F：車庫、客廳、餐廳、廚房、衛浴 2F：主人房（含更衣間、衛浴）書房、起居室3F：小孩房（含更衣間、衛浴）、書房、客房、衛浴、視廳室 4F：佛堂、整燙洗衣間 主要建材｜橄欖綠花崗石、烤漆鋼板、inax磚、蔚藍海岸大理石、萊姆石、鍍鈦鐵件、橡木、竹皮、檜木、鋁料、雞翅木、白甘木、卡拉拉白大理石、柚木實木、貝殼馬賽克、雕刻白、陽光白光崗石、印度黑、山西黑水相設計 電話｜02-2700-5007 傳真｜02-2700-5006 地址｜台北市大安區仁愛路三段24巷1弄7號1樓 網址｜www.waterfrom.com/ 信箱｜info@waterfrom.com【完整內容請見HOMEDESIGN設計玩家2015年9/10月號】,91,2015-09-16,http://udn.com/news/story/7917/1189162,7,10:14:18,垂直森林
691,大安區,北市衛生局今天公布，北市昨天下午再新增2例登革熱確診個案，這兩例個案分別是居住士林區的男性以及居住在大安區的女性，兩名個案於潛伏期期間，分別曾至台南、高雄，皆沒有出國紀錄，判定屬本土性登革熱個案，初步排除感染地在台北市。衛生局疾病管制處長陳少卿表示，衛生衛生局將持續監測個案及接觸者情況，也立即啟動登革熱緊急防治措施，於其住家及工作地周邊半徑100公尺範圍，進行病媒蚊密度調查及清除孳生源，環保局也預計今天將進行環境消毒作業。,92,2015-09-15,http://udn.com/news/story/9/1188097,7,13:17:06,北市新增2例登革熱個案 均曾到南部
692,大安區,北市再新增2例登革熱確診個案，兩個案分別為居住士林區男性，以及住在大安區的女性，由於2人在登革熱潛伏期期間分別曾到過台南和高雄，比對兩人的接觸狀況，沒有出國紀錄因此判定為本土性登革熱。北市衛生局表示，士林區這名男性患者曾經到過台南，而大安區這名女性患者，也曾經在8月底到過高雄，兩人分別在9月5日及9月4日發病，接獲醫院通報後，衛生局已經到染病個案的住家和工作地點周邊100公尺地點噴藥消毒。而根據北市衛生局的調查，這兩名染病個案居住的士林區和大安區病媒蚊密度調查指數為0，但仍請區公所啟動社區清潔日，號召居民共同清除孳生源。,93,2015-09-15,http://udn.com/news/story/9/1188054,7,12:52:13,登革熱爆不完 北市再增2本土病例
693,大安區,基隆河經過截彎取直和水利工程後，大直水岸第一排已躋身200萬俱樂部，所有建案幾乎翻倍漲。房仲統計，完工最早的帝景水花園初期每坪60萬元，如今漲到214萬元，榮登漲幅王。永慶房仲網發言人、經理高川婷表示，大直水岸位處基隆河邊，以往每逢大雨必淹水，但經過90年納莉風災基隆河截彎取直及填土工程陸續完工後，已無相關問題，絕美的河岸景觀反成優勢。高川婷指出，大直豪宅區集中基隆河截彎取直後的重劃區，腹地不大，可開發新案不多，供不應求，加上宜華國際完工、美麗華百貨進駐、捷運文湖線等話題不斷，因此河岸第一排如帝景水花園、輕井澤、代官山等指標性豪宅晉升200萬俱樂部，價格逐漸逼近信義計畫區，是繼大安區、信義區，堪稱新一代豪宅指標聚落。台北市大直河岸擁有第一排絕佳的河岸景觀，加上重劃區開闊的景觀，全因「物以稀為貴」而大受歡迎，也因此吸引名人入住，榮登漲幅王的「帝景水花園」當時每坪僅開價60萬元，現在身價翻漲2.5倍，單坪價格上看214萬元。永慶房屋大直店店長陳建安分析，「帝景水花園」是大直早期的水岸第一排景觀豪宅，吸引不少政商名流購置。不同於信義、大安區的豪宅多為在地居民，大直重劃區吸引喜愛河岸景觀、希望能鬧中取靜、希望住在鄰近市中心、旅外歸國的自住客。陳建安指出，除了地段、建築用料等基本條件，豪宅具備的「千金買屋，萬金買鄰」特性，加上無可取代的基隆河美景，雖然近期房市低迷，但屋齡達15年的帝景水花園，輕井澤及代官山都站上頂豪200萬俱樂部的門檻，足見只要產品力足夠，仍具一定的抗跌性。高川婷說，房市持續低迷，近期頂級豪宅釋出量稀少，因此仍受購屋者矚目，頂級豪宅因稀有性、特殊性，仍有一定保值甚至增值的空間。,94,2015-09-15,http://udn.com/news/story/6/1187556,7,08:16:21,大直水岸豪宅翻倍漲 帝景水花園奪冠
694,大安區,街上越來越多林立甜點店，但卻有更多隱藏在街弄中、民房裡的厲害小店，暗藏著令人驚豔的小物，有時甚至連將地址打上google map都還不見得導航得到正確位置，有趣的是這些小店有的還沒有顯著的招牌，店外觀與一般民房無異，但無論如何好吃的東西一定不會寂寞，這些療癒人心的好舖子，卻是擁有一批低調的粉絲們，無論是擄獲人心的奶油蛋糕還是沁入心脾的獨特霜淇淋，各有所長的小店，讓人一走進去就捨不得走出來了！三槐堂：全台北市最好吃的起司蛋糕擁有被封為全台北市最好吃的起司蛋糕的三槐堂，幾乎在台北愛吃甜點的幾乎是無人不曉他的存在，濃不過膩的起司蛋糕，是讓許多人激賞的人氣商品，人氣超夯的它隱密的位置也是常讓人找不到路而錯過。地址：台北市中正區羅斯福路一段72巷2號電話：02-2321-3429絆 - kizuna 洋菓子：圓一個工程師的夢想曾是工程師的老闆與老闆娘，夢想就是有一家小小的甜點店，利用研發一個又一個的美味蛋糕，串起人與人之的微妙情感，小小的店家卻完成了他倆大大的夢想，一個又一個順口少負擔的鮮奶油蛋糕，讓人吃了幸福感十足。地址：台北市中山區民權東路二段82號電話：02-2581-9688時常在這裡：隱身民宅的名店沒有顯著的招牌又處於巷弄中的小店，靠的就是它的招牌甜點撫慰人心，就連個性的開店時間和稀少的座位都成為它吸引人的致命魅力，限量的布丁、磅蛋糕等，讓不好的心情透過糖分在此煙消雲散。地址：台北市松江路194巷35號電話：02-2562-1618小涼院：真材實料的秘密好滋味每天有著不同口味的霜淇淋，讓人一試就讓癮，天然不加添加物的好東西，入口就能感受到老闆的用心，更特別的是這裡吃得到許多與坊間不同口味的霜淇淋，全部都是來自於老闆的創意以及想讓人更享受冰品的心。地址：台北市大安區復興南路二段148巷34號電話：02-2706-7623KiOSK：擁有好吃甜點的咖啡店來到這不僅可以來上一杯好咖啡，店家手作的甜點絕對不容錯過，屢屢獲得很高評價的檸檬橄欖油起司蛋糕，甜而爽口的味道是它最大的特色，透過檸檬微微的酸味搭配起司的奶味，讓許多人慕名前去，但因限量的關係，也是早早就售完的一項人氣商品。地址：臺北市中山區新生北路一段40號,95,2015-09-15,http://udn.com/news/story/7186/1184243,7,07:03:00,驚豔！五家隱版甜點店  霜淇淋、奶油蛋糕超滿足
695,大安區,記者走訪帶狀公園，昔日公園已圍起比人高的鐵皮圍籬，從縫隙往內看，可見打碎的石塊。當地古莊里長劉泓麟說，有居民向他反映，有些外籍學生聚集涼亭，聊到半夜，居民也不敢到公園，希望區公所改善。劉姓居民向本報反映，日前發現公園周遭圍起鐵皮，詢問才知道為了安寧和環境問題，要打掉原有設施，有鄰居多年前贈送石桌放置公園內，希望給休息民眾方便，也差點被拆。他不解地說，妨害安寧和環境髒亂問題，「不是應該請警察和環保局處理」，怎麼能因為這樣就拆掉好好的設施。「清晨來看真的慘不忍睹。」大安區公所經建課長藍再忻說，該公園設立超過20年，近幾年鄰里公園的性質已經「變調」，有街友帶鍋碗瓢盆來煮火鍋，或外籍人士徹夜聊天，垃圾和酒瓶堆在公園，當地人都不敢使用。尤其是涼亭，沒有讓民眾躲雨的功能，反而藏汙納垢。藍再忻指出，這次改造2大重點，檢討不必要設施、增加無障礙坡道。仍會設置提供民眾休息的椅子，但會點綴性放置，有價值的設施傾向保留，如民眾捐贈的石桌，和里長協調後，會放置在里上適當位置。該改造計畫事前曾舉辦2場說明會，花費經費500萬元，預計年底前完成。,96,2015-09-15,http://udn.com/news/story/7323/1187189,7,07:25:31,公園夜不安寧 區所拆了涼亭
696,大安區,"每間咖啡館都有獨特迷人的魅力，既然推開了咖啡館的大門，別錯過這些精彩的地方，又若是你是為了某個原因想找一間符合心中理想的咖啡館，《Shopping Design》夥伴們的私心推薦，盼望能提供你一個看門道、但不湊熱鬧的同道指引……SPACE1樂樂咖啡二店
鬧區裡難得的靜謐緩慢鬧區裡難得的靜謐緩慢每每談起民生社區的咖啡店家，實在很難忽略樂樂。愜意溫暖的空間，是許多民生社區人心目中的療癒所在。老闆蔣哥兩年前在東區開設二店，大安路後巷的寧靜，彷彿讓人瞬時一個轉身便能將鬧區的喧囂褪去。進入店內，強烈感受到民生社區本店般的悠哉氣息，延續著蔣哥希望的樂樂風格。有別於本店的精巧，新店的空間更加寬敞。蔣哥細心規劃出不同區域：戶外的、吧台的、沙發座的、面牆高腳椅的⋯⋯四、五種風格，無論想來工作、與人小聚或是給自己隱身休憩的時光，皆有選擇。時光猶如靜止，在鬧區中是多麼幸福的事。另外推薦這裡的單品手沖，嚴選世界好豆的香氣，即使等待也覺得快樂著。樂樂咖啡二店（大安店）地址：台北市大安區大安路一段19巷16號電話：(02)2771-5108營業時間：13:00-22:00SPACE2BEANS & BEATS
大人味的祕密基地大人味的祕密基地不只是咖啡館，還是錄音室、黑膠唱片行及唱片公司。老闆迪拉是音樂廠牌「顏社KAO!INC.」負責人，「開咖啡店」則是他意外的際遇。由於公司門面氣派：歐式大門與格子窗加上復古吊燈，路人常登門詢問是否為咖啡店或小酒館，讓他心生念頭，BEANS & BEATS於是誕生。公司的1樓空間在迪拉與合夥人阿昌的詮釋下，呈現男人味特色：以小酒館為靈感，精挑細選的咖啡椅及特別訂做的家具，加上原本loft風的破牆面，華麗得不過分，有美式東岸的復古優雅。廚房中島特別包銅，低調別緻。餐具針對不同飲料、食物各有配搭，視覺極有感。藝術家好友twodogg大幅塗鴉加上靈魂與嘻哈重拍BGM，是大人味秘密基地。BEANS & BEATS地址：台北市松山區富錦街346號電話：(02)2765-5533營業時間：13:00-21:00週日13:00-19:00（週一休）SPACE3溫床NEST
零距離感的療癒系零距離感的療癒系永康街一帶眾咖啡館林立，溫床卻令人印象深刻。老闆朵朵雖年輕，對經營卻並不馬虎。溫床空間小，在設計師朋友的巧思之下，以大量木質元素注入。由於空間挑高，特別設計的小閣樓，沙發舒適又些微隱密，很受客人喜愛。靠近店門口的長桌擺滿各國好雜誌與書籍、吧台周圍各種可愛小物的點綴，散發自在與溫暖，想久坐也不成問題。朵朵說自己希望給客人有家的感覺，溫床便是這個零距離的所在。除了空間舒適，私心很懷念她們的食物：選名家「沛洛瑟」的豆子，以雙份比例搭配禾香鮮奶的拿鐵很夠味。另外每日手做員工餐，豐盛十足且實惠，有朵朵豪爽大方的性格。溫床NEST地址：台北市大安區信義路二段198巷38號電話： (02)2356-9895營業時間：12:00-21:00（週二休）",97,2015-09-14,http://udn.com/news/story/7236/1186144,7,16:40:26,Shopping Design咖啡館帶路 SPACE X CAFÉ
697,大安區,根據永慶社區行情導覽統計，以社區搜尋並統計台北市內昔日為淹水區，現變身豪宅的指標大樓發現，所有大樓全都集中在大直水岸區，皆有2倍以上的漲幅，完工最早的帝景水花園從初期每坪60萬元均價，翻漲2.5倍來到214萬元，榮登漲幅王，足見買的越早，增值空間越大。永慶房仲網發言人高川婷經理表示，大直水岸因位處基隆河邊，以往每逢大雨總首當其衝，但經過90年納莉風災基隆河河道截彎取直及填土工程陸續完工後，已無相關問題，絕美的河岸景觀反成優勢，加上大直高價住宅其中豪宅區集中在基隆河截彎取直後的重劃區，腹地不大，可開發新案不多，供不應求，加上宜華國際完工、美麗華百貨進駐、文湖線捷運開通等話題不斷，也因此河岸第一排如帝景水花園、輕井澤、代官山等指標性豪宅皆晉升200萬俱樂部，價格已逐漸逼近信義計畫區，是繼大安區、信義區，最受矚目的高價住宅區，堪稱新一代的豪宅指標聚落。永慶房屋大直店陳建安店長分析，同樣是明星重劃區，大直不同於位處商業中心的信義計畫區，以絕美的水岸景觀及鬧中取靜的優勢，逐漸展露頭角。隨著早期美麗華百貨進駐、捷運文湖線開通，生活機能逐漸完備，近期宜華國際完工、美麗華二館將開幕，加上未來有宏普雙子星、全聯總部等進駐，也讓大直將儼然「小信義計畫區」，「帝景水花園」是大直早期的水岸第一排景觀豪宅，因此吸引不少政商名流購置。,98,2015-09-14,http://udn.com/news/story/6/1185799,7,13:15:05,昔日淹水今變豪宅 漲幅王是這棟
698,大安區,根據永慶社區行情導覽統計，以社區搜尋並統計台北市內昔日為淹水區，現變身豪宅的指標大樓發現，所有大樓全都集中在大直水岸區，皆有二倍以上的漲幅，完工最早的帝景水花園從初期每坪60萬元均價，翻漲2.5倍來到214萬元，榮登漲幅王，足見買的越早，增值空間越大。永慶房仲網發言人高川婷經理表示，大直水岸位處基隆河邊，以往每逢大雨總首當其衝，但經過基隆河河道截彎取直及填土工程陸續完工後，已無相關問題，絕美的河岸景觀反成優勢，加上腹地不大，可開發新案不多，價格已逐漸逼近信義計畫區，是繼大安區、信義區，最受矚目的高價住宅區，堪稱新一代的豪宅指標聚落。永慶房屋大直店陳建安店長分析，同樣是明星重劃區，大直豪宅除了地段、建築用料等基本條件，也具備豪宅「千金買屋，萬金買鄰」特性，加上無可取代的基隆河美景，雖然近期房市低迷，但無論屋齡達15年的帝景水花園，輕井澤及代官山，都已站上頂豪200萬俱樂部的門檻。高川婷表示，房市持續低迷，近期頂級豪宅釋出量依然稀少，因此仍然受到購屋者矚目，頂級豪宅因其稀有性、特殊性，仍有一定保值甚至增值的空間，具一定身價。,99,2015-09-14,http://udn.com/news/story/6/1185778,7,12:51:05,大直帝景水花園 翻漲2.5倍
699,大安區,每年新車銷售成績不錯，相對停車位愈來愈難找，大家房屋整理去年和今年台北市各行政區的平面與機械車位漲跌幅，全市平面車位年漲2.9%，內湖和士林區漲較多，機械車位年跌3.1%。大家房屋企劃研究室統計台北市停車位價格，平面均價103年191.7萬元、104年197.2萬元，漲幅2.9%；機械式車位103年111.5萬元、108.1萬元，跌幅3.1%。大家房屋企劃研究室主任郎美囡分析，車位價格反應在供需，各區域依車位稀少程度各有表現，如大安區舊社區公寓多，車位少，屬精華地段，價格最高，今年平面車位302.5萬元，年漲16.8%，機械114.3萬元，年減16.4%。反觀信義區，經過重新規劃，興建大量停車位，購買車位需求度較低的情況下，價格難以拉抬，甚至有價跌的情形，平面車位182.5萬元，年減26.2%，機械車位122.5萬元，年減1.5%。郎美囡指出，以車位類型來說，平面車位維護容易、停車限制少，因此交易量大、價格高；機械車位有限高限重等規定，且機械會折舊、需要維護，價格為平面的六成左右。各行政區域價格各自表現，她指出，內湖區及士林區今年平面及機械車位皆上揚，內湖區漲幅最大，平面153.5萬元，漲26.9%；機械92.4萬元，年漲40.2%，主要應為房屋交易，連同車位一併移轉，拉高車位價格。今年低於百萬元的僅有大同區及北投區的機械車位，分別為大同區72.6萬元，年減40%；北投區82.3萬元，年減19%；萬華區機械車位雖維持百萬出頭，但跌幅也達到21.7%，原因為今年交易量少，且交易集中在某幾個路段，因此拉低了均價。,100,2015-09-14,http://udn.com/news/story/6/1185403,7,07:40:13,北市平面車位漲機械跌 內湖士林漲很大
700,大安區,新黨主席郁慕明今天陪同獨立總統參選人施明德到台北市成功國宅連署。郁慕明說，新黨雖支持中國國民黨總統參選人，但施明德應要有資格參選總統，高連署門檻對小黨不合理。郁慕明日前在臉書表示，連署不等於投票，他提議大家協助施明德連署，因為將心比心，施明德應該有資格參加總統選舉。如今參選要高門檻連署和保證金，這樣折騰實在不合理。郁慕明今天也「說到做到」，上午現身台北市大安區成功國宅，陪同施明德到這個深藍票倉連署。據施明德幕僚表示，一個早上大概連署到200、300份連署書。這些人願意來連署，就是支持郁慕明的理念，認為台灣應該多一些和解的力量。根據總統副總統選舉罷免法規定，依連署方式申請登記為總統、副總統候選人者，要在公告次日起45天內，達成最近1次立法委員選舉選舉人總數1.5%的連署門檻，換算約30萬人。,101,2015-09-13,http://udn.com/news/story/1/1184301,7,15:54:40,入深藍票倉 郁慕明助施明德連署
