_id,area,content,count,date,like,link,page,title
351,北投區,你家有鉛管、你喝鉛水嗎？台北市自來水處昨在輿論壓力下，公布全市共有605處的鉛管清冊，總長達107公里的鉛管，相當於跑大安森林公園45圈。百公里 繞大安公園45周全台包括雙北、新竹縣市、苗栗、宜花，共有3.6萬用水戶，是由鉛製水管引水進入家戶，除北市外，其餘6縣市均規劃最慢明年底前完成水管汰換。北水處昨在北市議員謝維洲、顏聖冠要求下，公布全市605處鉛管清冊，赫見全市12個行政區均埋有鉛管，總長度達107公里又524公尺。其中，第一名是中央政府機關所在地的中正區（19公里）；第二名是文山區（逾16公里）；第三名為萬華區（逾15公里）。以路段來區分，鉛管超過1公里的路段多達12處（詳見表）。最長鉛管路段的是萬華區萬大路（2.7公里），第二名是北投中和街（1.9公里），第三名是大安區新生南路1段（1.2公里）。鉛王 中正、文山、萬華由於總統官邸剛好位於南昌路1段，外界揣測「該不會連總統都喝鉛水」？北水處澄清，進入官邸的水管並非鉛管。此外，該清冊也赫見鄰近總統府的凱達格蘭大道、前總統李登輝居住「翠山莊」所在的中社路1段，及知名豪宅帝寶所在的仁愛路3段，但與北水處查證，以上地點均非採用鉛管。在夜市、商圈部分，謝維洲說，包括通化夜市、永康商圈、師大夜市、延吉街和饒河夜市，都有街廓埋鉛管。清冊資料也顯示，位在士林夜市街廓內的大東路、大西路、大南路等，也埋有631公尺的鉛管。血液免費驗鉛 1周決定台北市長柯文哲昨天赴市議會備詢時，被問到是否將動用第二預備金為用戶檢驗血液中含鉛濃度，柯文哲強調，將在1周內與北市衛生局長黃世傑討論後出具報告，再決定是否要替北市民檢驗血鉛濃度。北水處副處長陳明州表示，經實測，鉛管若要溶出鉛，管線須長逾30公尺、水停滯超過6小時才有風險；民眾若有疑慮，只要一段時間未開水龍頭，用水時可先讓水流出一段時間再使用。(中國時報)校正編輯：林宜靜,13,2015/10/22 00:00,16791,http://www.chinatimes.com/newspapers/20151022000397-260102,3,台北市605個路段飲鉛水
352,北投區,為解決高齡社會照顧人力問題，國立臺北護理健康大學與中化銀髮公司14日假臺北護理健康大學，簽訂產學合作備忘錄，期待產學攜手打造人才培育與產業發展一條鞭。臺北護理健康大學校長謝楠楨與中化銀髮公司總經理李宗勇共同表示，長照專業人才培育必須藉由產學合作的機制推動，才能讓年輕人看見未來的投入願景。未來雙方將以此產學合作平台為基礎，共同發展包括：(1)規畫長照專業證照制度；(2)落實訓用合一，提升長照課程內容規畫；(3)提供學生實習機會與職涯發展舞台。因應高齡化、少子化雙重人口趨勢問題，政府於近期發表的《高齡社會白皮書》即宣示，將長照人才培育視為政策重點，期待鼓勵青年投入照顧服務及產業創新。謝楠楨認為，長照人才教育應包含學校技職教育、職業訓練以及繼續教育。並首重以專業職能與全人教育並重之方式，培育長照專業人才，讓學生了解其未來職涯發展性與產業願景，並逐步推廣至長照職業訓練與繼續教育，全面性培育長照人才。針對國內長照人力不足的困境，中化銀髮以「中化居家照顧」品牌深耕國內居家照顧領域已超過10年。李宗勇表示，中化銀髮以連鎖經營為長者提供生活照顧與支援服務的企業型態，提供青年內部創業與升遷管道。期盼台灣未來可以參考日本長照產業經驗，從政策端更加鼓勵積極引導企業投入，藉由產業規模與服務創新，引導青年投入。(工商時報),14,2015/10/22 00:00,323,http://www.chinatimes.com/newspapers/20151022000172-260210,3,國北護、中化銀髮 產學合作
353,北投區,"行庫土地房舍資產眾多，近年持續活化資產，強化收租收益，且各行庫策略不同，像是停車場、租給量販店，或積極參與都市更新等方式，都是行庫把閒置行舍變現金常用的方法。臺灣銀行就是將閒置空地出租他人經營停車場來增加收益，主要針對位於都會區人口密集的空地，於開發利用前篩選適當空地出租他人經營停車場，除每年增加租金收入，也可疏解都會停車問題。彰化銀行也是出租土地、房屋，一年租金收入上億元，其中有些土地作為停車場，還可以節稅。彰銀在2007年也把位於台北市精華區土地租給量販店22年，先取得權利金，每年還可收取穩定的租金。土地銀行統計，目前資產的總帳面價值約400多億元，土銀的不動產除了辦公大樓及營業廳自用，其餘均屬非自用不動產，並以六大方法活化不動產，包含出租、處分、老舊行舍改建、古蹟活化利用、都市更新、設定地上權開發綜合運用。土銀指出，配合政府實施容積率銀行制度，已篩選台北及台中地區土銀擁有的公共設施用地規劃公開標售，藉以去化閒置無法開發的土地，並可增加收益；對於無保留必要的畸零地，則讓售予經地方政府認定有合併使用必要的鄰地所有權人。都市更新方面，土銀則是篩選都會精華區的土地或行舍，積極參加都市更新，目前辦理中的有台北市大安路、台北市杭州南路及台北市齊東街等。第一銀行則是位於北投區光明路旁、面積約1,800坪的土地，已委由東亞建經規劃都市更新，加上台北市政府擁有的土地，總範圍約有4,000多坪，現在還在跟住戶洽談獎勵措施、容積率等，一銀規劃北投區土地應可從現在不到10億元的價值，增值至超過20億元。(工商時報)",15,2015/10/21 00:00,2119,http://www.chinatimes.com/newspapers/20151021000077-260202,3,行舍變現金 活化資產當道
354,北投區,大陸著名戲曲表演藝術家裴豔玲大師，這次將攜河北省京劇院在台灣演出「桃園三結義」。本次演出是由河北省冀台經濟文化交流協會和河北省京劇院主辦，旺旺中時文化傳媒、台灣戲劇學院承辦，作為「第五屆河北文化寶島行﹣梨園情•一家親」的重要活動之一，將最道地的京劇選段帶給台灣民眾。演出分，第一場10月21日晚上7:30在台灣戲劇學院內湖校區(台北市內湖路二段177號)，第二場10月23日晚上7:30在中視(台北市南港區重陽路118號)。本次演出為免費開放觀賞，但因坐位有限仍需憑票入場，票券索取地點可至:國光劇場(116台北市文山區木柵路三段77號5樓)，中視(南港重陽路118號1F櫃台)，取票時間：10/21～10/23 10:00~17:00。(中時電子報)出版編輯：陳長忻,16,2015/10/20 00:00,2947,http://www.chinatimes.com/realtimenews/20151020002029-260405,3,陸京劇裴豔玲大師來台演出「桃園三結義」
355,北投區,「真是一波未平、一波又起」高雄輕軌19日發生列車出軌意外，加上承包商退票等風波不斷，試營運4天給人倉促上路、人員訓練不足的負面印象，在總統、立委選舉將屆，高雄輕軌多災多難對「綠色執政、品質保證」狠狠打臉。高雄輕軌設計有C1至C14站，今年5月原宣布C1至C8站，要在8月底試營運，但因工程進度落後，7月縮水改稱試乘距離只到C4站，8月試營運目標亦跟著跳票。直到9月25日完成交通部履勘，高雄市政府10月1日收到交通部同意後，宣布10月16日試營運。只是，16日試營運前夕，統包商之一的長鴻營造驚傳跳票，50餘個高雄輕軌分包商因領不到近3億元欠款，10月13日起停工，讓已落後近15%的工程進度雪上加霜。高雄市長陳菊曾公開表示，在安全無虞情況，希望施工單位努力，讓C4至C8站在農曆年前完工，給高雄民眾一個大紅包，目前看起來非常不樂觀。事實上，8月以來，高雄輕軌意外頻傳，先是有遊覽車闖進軌道區，9月又有自小客車疑為閃狗，翻車撞壞C4站護欄及水泥阻體，昨天脫軌更是繼全台輕軌「首發」後，全台「首脫」，迄今未見有人扛責。捷運局表示，長鴻營造因聲請重整一度放下輕軌工程不管，由領銜廠商西班牙CAF公司接手，經介入協調長鴻營造與分包商間欠款問題，雙方已決定以監督付款解決。捷運局副局長鍾禮榮說，昨天起長鴻營造已經有人上班，小部分包商也開始上工，情況好轉，明年中C1至C14站完工目標不變。長鴻營造承包的台北市「北投士林科技園區」區段徵收公共工程也出包，台北市議員林世宗昨天再踢爆，該工程已全面停工，原訂年底完工也確定跳票，分配到專案住宅的上百名民眾今將前往工地，拉起白布條抗議。北市工務局副局長黃治峯表示，若長鴻無法起死回生，將結算長鴻工程進度、求償，重新招標。(中國時報),17,2015/10/20 00:00,2843,http://www.chinatimes.com/newspapers/20151020000432-260102,4,輕軌多波折 打臉綠色執政
356,北投區,台北市衛生局於今年5、6月，在量販店、均一價商店、婦嬰用品店、五金百貨商店，共抽驗53件食品容器，昨天公布檢驗結果，品質皆符合規定；不過其中有4件塑膠食品容器，耐熱溫度與包裝標示不符，3件標示不符規定。衛生局指出，愛買景美店的保麗龍盤、頂好超市景隆店的保麗龍盤、頂好超市北投店的AO-P200優質水杯、家樂福東興店的KEY TOSS詰朵斯角型微波保鮮盒600ML等4件餐具，經耐熱性試驗，發現其耐熱溫度與包裝標示不同，加熱後扭曲變形、尺寸變小，涉及標示不實。4件餐具的來源製造廠商分別位於苗栗、台中、彰化，已移請所轄衛生局處辦，可依食品安全衛生管理法，對廠商開罰4萬至400萬元，並通知限期回收，改正前不得繼續販賣。另外還有3款標示不符規定商品，包括大潤發中崙店的520cc湯杯，外包裝與杯體標示的耐熱溫度不同，以及宜澧企業的中排骨碗、早點碗兩款保麗龍碗，無標示產地、製造日期、國內負責廠商資訊，皆已移請來源廠商所在的彰化縣衛生局辦理。衛生局食品藥物管理處長王明理提醒，製造廠商應依食安法規定，標示商品品名、材質名稱和耐熱溫度，淨重、容量或數量，國內負責廠商名稱、電話號碼及地址，以及原產地、製造日期，和使用注意事項或微波等警語。(中國時報),18,2015/10/20 00:00,1037,http://www.chinatimes.com/newspapers/20151020000488-260102,4,微波保鮮盒 加熱就變形
357,北投區,"面對台北市加重課稅高級住宅房屋稅，加上央行實施限貸管制，建商無奈高喊「出走」之後，今年前10月，北市預售新屋供給空前窒息，可售戶數、可售金額雙雙比去（103）年全年「腰斬」，預估今年全年恐將刷新史上新低量。建商「減量保價」的結果，使台北市房價還是「ㄍㄧㄥ」在高點，易漲難跌。台北市購地難，如今取得土地融資和建築融資更難上加難，加上9月1日起，台北市實施新完工住宅必須取得建築師出具的無違章證明始核發使用執照，更使不少建商紛紛撤銷建照、辦理變更設計、暫緩或延後推出。有些大型建商在出清手中庫存之後，紛紛別抱外縣市，遠走他鄉，也使得台北市幾乎淪為新推案最冷清戰場，西線無戰事。像興富發建設，除手中還有內湖「台北時代廣場CBD」辦公大樓約5成待售之外，現已幾乎撤守台北市，重返高雄發跡主戰區，還有台中、新竹和台南等區推案。遠雄建除台北市若干餘屋待售之外，也積極轉戰新北、新竹、台中、嘉義和高雄推案。太子建設除台北市內湖有1筆辦公大樓之外，從新北市到台南都有太子新案布局。龍頭老大哥國泰建設，今年推出新案只有內湖「沐善」位於台北市，其餘大案都集中在桃園、新竹、台中和高雄等。台北市信義計畫區的冠德建設「興雅BCF」豪宅案、大陸建設「琢白」豪宅案，也雙雙避開今年推案，延後到2016年選舉後，再伺機應變。根據住展雜誌最新調查，台北市新公開住宅新屋和預售屋，自100年以來就逐年減少，至103年4年間，平均每1年新推住宅就不到190個；但今年量縮更為嚴重，截至10月初為止，也只有108個，依「雙十檔期」推案旺季的新案籌備推出進度估計，104年全年新案數量恐怕比85年最低量152個還少，甚至會跌破150個大關，可能創下史上新低。在可售戶數方面，台北市供應量也是少得可憐。99年還有8千戶推出，100年至103年每年維持4,500戶至5,600戶水準，到今年前10月面臨腰斬、剩下2,413戶，比103年全年一半都不到。今年台北市房市賣壓問題不明顯，預售新屋每坪均價仍維持在89～91萬元的歷史高檔，持續震盪；若新增供給持續緊縮，市場預期供過於求疑慮可望相對消弭，房價相對有撐。(工商時報)校正編輯：吳毓敏",19,2015/10/19 00:00,12741,http://www.chinatimes.com/newspapers/20151019000021-260202,4,建商減量保價 北市新屋供給腰斬
358,北投區,好萊塢巨星先後上陣，航空界代言人吹起濃濃美國風，看準的正是美國市場，長榮航爭的是北美洲與東南亞的「最長航線」，不只連接兩端的商機龐大，更是台灣能否躋身區域轉運樞紐地位的重要戰役。世界上最長航班，是新加坡航空2013年停飛的新加坡直飛紐約，航程足足有1.6萬公里，要飛19個小時才會到達，不過新航日前已與空巴簽約，2018年交付A350-900ULR客機後，將重啟新加坡往返紐約航線。新航當年忍痛停飛，是因為油價暴漲，開航以後光油價就漲了3倍，不堪負荷；不過隨新機燃油效率提高、且國際油價低檔，為復飛提供有利條件。評估復飛的背後，與TPP（跨太平洋夥伴協定）簽署密不可分，美國景氣復甦，東南亞則是亞洲最具接棒實力的貿易區，連接兩端的客貨量成為兵家必爭之地。新航可以直飛，問題是飛到新加坡後得轉機到第三地，這卻是長榮航的優勢。以長榮航在東南亞的布局密度，若能串起北美客源，在北美與東南亞城市間就能「任君組合」，整體效益絕對勝過新航。但眼前挑戰是，當全球航空公司開始購買省油新機，長榮航對手除了東南亞業者，還包括韓國、日本的同業，因拉到首爾、東京，轉機到東南亞同樣可行，長榮航若慢一步，轉運優勢極有可能被取代。打進北美是個豪賭，挑戰的是國際化程度與西方人的接受程度，這仗並不好打。但若能複製金城武在亞洲帶來的效應，不只連接東北亞到東南亞，還擴大至北美市場，穩定的轉運商機才能讓長榮航高枕無憂。(中國時報),20,2015/10/19 00:00,1715,http://www.chinatimes.com/newspapers/20151019000325-260114,4,串起北美 長榮爭轉運大餅
359,北投區,21歲黃姓男子自稱混竹聯孝堂，雙臂刺有飛龍彩繪，常在網上高調炫富，15日黃男生日，又有朋友剛關出獄，他在臉書上表示要開慶祝趴，還暗示每人要繳1000元買「東西」，警方循線前往北投某汽車旅館，當場查獲黃等22人大開狂歡毒趴，全部帶回警局。警方破門進入時，黃剛好吹完蠟燭準備切蛋糕，看到大批員警登時傻眼，現場共發現6包毒咖啡、2包安非他命，22人中還有8名是未成年，幾名家長獲知兒女深夜未歸，還跑去參加毒趴，在警局時不斷搖頭嘆氣，哀嘆：「真的不知道要怎麼教了！」市刑大資訊室指出，黃嫌平時以網拍為業，但陸續PO過各種炫富照片，例如將10餘萬現金灑在桌上、或是穿著各種名牌入鏡，對外自稱是竹聯幫孝堂份子，有許多的賺錢門路，在臉書上還有1000多名追隨者關注。15日黃在臉書上表示自己生日，而且1名唐姓友人因毒品案剛剛出獄，2件喜事要開趴慶祝，但他私下交代參加者，每人要準備1000元「買東西」，警方直覺可能提供毒品，因此暗中跟監。當晚11時許，警方發現黃前往北投區某大型汽車旅館，確定房間後破門搜查，當場逮捕壽星黃嫌在內的22人，黃警訊時情緒低落，表示毒品是朋友要求才帶來的，每人收1000其實沒賺錢，警方訊問後將黃依毒品罪送辦，其他人則驗尿後讓他們離開。※保護自己、遠離毒品 中時電子報與你一起拒絕毒害！(中時即時)出版編輯：丁世傑,21,2015/10/16 00:00,2609,http://www.chinatimes.com/realtimenews/20151016005018-260402,4,接友出獄開毒趴 孝堂份子遭逮
360,北投區,建商清倉降價求售！《好房網》調研中心針對目前銷售中的指標預售及新成屋建案調查顯示，全台有12個指標新屋建案房價「降很大」，多區指標建案目前的開價較原公開時的開價跌幅從11%至26%不等，越來越多的新屋建案開始以明顯降價換成交。《好房網》調研中心調查台北市市況顯示，位北投奇岩重畫區內的「國美大奇」預售案，開出重砲降價的第一槍，開價70萬元，較原先區段內包括遠雄、華固、宏盛等上市建商先前建案開出單坪85至95萬元的開價，1坪開價直降了20萬元，降幅超過2成。新北市方面，位板橋區南雅南路、近亞東醫院捷運站的「勤樸富邑」(原名｢勤樸鼎集」)，與土城的「大同莊園」僅一站之遙，2015年2月開價75萬元，銷售明顯受「大同莊園」的降價衝擊，如今換案名、換代銷後開價直接下殺至58萬元，降幅達23%。此外，近幾年房價急行軍的桃園高鐵青埔特區，房價最高曾開到45萬元1坪，如今剛結束銷售動作的「佳瑞幸福悅」，2014年改換案名(原案名｢佳瑞昇」)銷售，房價從2014年6月的每坪31萬元下殺19%，至每坪25萬元換取成交量。《好房網》社長倪子仁預測，明年房地合一重稅時代來臨，台灣房市的整體景氣面將面臨更嚴峻的挑戰，預估明年雙北市實質的成交價將較今年再下修1成，整體房市盤跌，建案則呈現個案表現。(工商即時)出版編輯：林淑燕,22,2015/10/14 00:00,883,http://www.chinatimes.com/realtimenews/20151014002757-260410,4,建商大清倉 新屋建案開價降1~2成
361,北投區,建商新成屋、預售案價格鬆動！北投奇岩重畫區內的「國美大奇」預售案開出降價第一槍，開價70萬元低於區內行情2成；《好房網》調研中心統計，目前全台有10個指標新屋建案房價較原公開時開價下修11％～23％，不動產業者表示，新成屋交屋後建商才有降價意願，但低成交量將成常態，預估明年建商降價壓力更大。據《好房網》調研中心調查，「國美大奇」開價70萬元，較原先區段內「遠雄山晴」開價90萬元、宏盛「得意山莊」開價90萬元，等於每坪開價直降20萬、降幅逾2成。另外，位北市南港區研究院路的新成屋建案「謙閤」，2013年預售時每坪開價80萬元，現在新成屋開價64萬元，跌幅也達2成。新北市方面，土城區房市在「大同莊園」成交價直降1成，引爆大板橋區降價風；已正式公開的土城華固建設案「華固新代田」開價50萬～55萬元，成交價則在45萬元左右，已與「大同莊園」形成雙雄鼎立局面。桃園高鐵青埔特區房價最高曾開到每坪45萬元，如今投資客全面退場，高檔套牢的投資客大量拋售，剛結束銷售動作的「佳瑞幸福悅」，2014年改換案名銷售，房價從去年6月的每坪31萬元下殺19％至每坪25萬元。住展雜誌企研室經理何世昌表示，建案開價下修並不一定是真正降價，「謙閤」案目前開價只是調回區域行情，「國美大奇」則是開價確實回歸平實；桃園青埔去年出現第一波降價，廣告戶打出每坪26萬元，今年則有建商成屋下修至23萬元。何世昌分析，個案降價有3種類型，第一、建商要交屋後才有降價意願，第二、市場派建商景氣好加價、景氣差馬上降價；第三、小型在地建商有庫存壓力。何世昌認為，預期明年選後房市外在變數減少，買氣會回來，但低成交量將成常態，預估明年建商降價壓力更大。(工商時報),23,2015/10/15 00:00,7434,http://www.chinatimes.com/newspapers/20151015000124-260204,4,10指標新建案 降價求售
362,北投區,承接高鐵雲林站及高雄輕軌的承包商長鴻營造驚傳跳票，可能使雲林通車出現變數。對此，長鴻營造董事長吳啟章喊冤說，「我們有錢、不是沒錢，跳票是因高雄捷運局欠近10億元工程尾款和追加款，及銀行抽銀根，導致跳票」，目前只有幾百萬元是雲林站包商欠款，根本不影響通車，且該站已幾乎竣工。外傳長鴻跳票後，公司找不到人，員工被迫放無薪假，吳啟章說，依營造工程慣例，會調配讓員工放特休假，最近確實許多員工休假，但仍有內勤上班，工地也有工程師。吳啟章罵 被高捷搞的長鴻營造10月1日起至12日，被退票434張，金額1.57億元。負責高鐵雲林站下游61家承包商因領不到工程款，多次北上與長鴻高層協商處理，均未獲回應。吳啟章對此表示，雲林站已90％完工，根本不影響通車，「且對施工品質打包票」。他說，不是故意跳票，實在是被高雄捷運局搞的，錢都卡在那邊。銀行抽銀根 周轉不靈長鴻因承接高雄輕軌，結果捷運局以施工延期為由不付尾款，吳啟章說，因變更設計才使工程延期，變更設計案早已送高捷，但高捷就是不審，之前已反映高捷再不付應付尾款及追加款，長鴻會跳票，未獲回應。另，吳啟章說，向台灣中小企銀和土銀聯貸一筆14多億元貸款，還有4、5億元未撥，銀行抽銀根才導致資金周轉不靈。長鴻指出，董事會決議，依公司法規向法院聲請重整及緊急處分，以求公司重建更生。吳啟章說，會先和高雄捷運局好好談，若無法溝通再尋求法律途徑。手握大工程 逾40億元長鴻今年第3季負債總額25.41億元、總資產33.3億元。據悉，目前手中除高雄輕軌案外，還有數個重大工程案，如北投士林科技園區區段徵收公共工程專案住宅新建工程，金額約25.02億元，業主為台北市府新建工程處，工程已收尾；另有三峽北大安置住宅新建統包工程17.68億元，業主為新北市府城鄉發展局。長鴻說，在重整及緊急處分期間，公司將會持續與工程業主協商，以債權移轉、監督付款、專款專用的方式，希望取得已完工的各項工程款，支付包商，解決退票。(中國時報)校正編輯：宋亞真,24,2015/10/15 00:00,6942,http://www.chinatimes.com/newspapers/20151015000415-260102,4,長鴻喊冤：高捷10億尾款未付
363,北投區,由中華民國對外貿易發展協會與SEMI（國際半導體產業協會）共同主辦之第九屆台灣國際太陽光電展（PV Taiwan），將於10月14日起在南港展覽館盛大舉行。本屆有超過126家參展廠商，共計展出365個攤位，參展廠商包含新日光(3576)、碩禾(3691)、有成(4949)、元晶(6443)、友達(2409)、同昱、英穩達、全面性、保力協鑫、工研院、天泰、台灣杜邦，攜手搶攻全球再生能源市場。外貿協會展覽處副處長李文鉦指出，儘管矽晶電池、模組的製造因雙反（反傾銷、反補貼）影響，使目前估計產值下滑，但根據綠能趨勢網（EnergyTrend）的分析，受惠於中國內需訂單持續升溫，我國太陽能外銷訂單於農曆年前預計將滿載。SEMI台灣太陽能光電產業部經理李光宇指出，今年太陽光電展的論壇主軸是創新，尤其是結合目前最熱門的IOT物聯網，並規畫超過10場的論壇，主題涵蓋國際市場趨勢、先進製程技術、新世代太陽光電技術、高效儲能與智慧電網等，將深度剖析產業趨勢及技術動態，邀請與會者共同見證太陽光電新世代。太陽光電產業目前仍為高度仰賴政府政策的產業，而2015年我國太陽光電製造業產值估計新台幣1848億元。隨著各國補貼下降，市場呈現停滯。不過SolarPower Europe（原EPIA）調查卻表示，2014年日本、中國及美國在太陽能系統的安裝量上有顯著的成長，全球安裝量逾40GW，預期將在2015年達到58GW，且於未來5年內將增至85GW，此顯示太陽光電產業需求仍維持向上成長動能。看好太陽光電成為未來替代能源之趨勢，今年台灣國際太陽光電展特別規畫「太陽能系統」、「製程設備與材料」、「檢測與認證」、「高聚光型太陽光電」與「創新系統整合技術與產品」專區等多樣化五大主題專區，協助觀展者於展期間透過交流，在精準、有效拓展人脈之際，還能快速掌握國際產業熱門話題。國際能源署（IEA）統計結果指出，亞太地區已連續2年蟬聯全球太陽能系統安裝量冠軍，在市場逐步移向亞洲及新興市場之際，本屆國際太陽光電論壇緊扣國際市場趨勢、先進製程、新世代太陽光電、高效儲能與智慧電網、太陽光電標準、系統應用與綠設計建築整合等主題，安排多達10場論壇和研討會。(時報資訊),25,2015/10/14 00:00,155,http://www.chinatimes.com/realtimenews/20151014002170-260410,5,《產業》百家爭鳴，太陽光電展登場
364,北投區,受到幸福人壽牽連，長鴻營造（5506）從10月1日起至10月12日，已被退票434張，金額達1.57億元；長鴻指出，公司近期因跳票事件所發生財務困難情形，恐有暫停營業或有停業之虞，為求能永續經營，並保障員工工作權益及債權人權益，認為需透過重整程序方得以繼續經營。長鴻指出，董事會決議，將依公司法相關規定向法院聲請重整及緊急處分，以求公司重建更生。長鴻表示，在聲請重整期間，公司仍然會積極尋求其他有效方法，以期早日恢復正常營運。長鴻自結今年第3季負債總額為25.41億元、資產總額為33.3億元。長鴻指出，這次跳票，主要是因高雄輕軌工程尾款及工程追加款，約6、7億元，原本9月底要給，但受到幸福人壽事件影響，高雄市政府遲遲未撥款，才導致存款不足。另外，原本有一筆14多億元的聯貸，還有4、5億元未撥，也因銀行不撥，甚至有抽銀根動作，才導致資金周轉不靈。長鴻表示，聲請重整及緊急處分，就是希望公司資產不被查封；同時現有正進行的工程能不受跳票影響繼續施作，這樣才有後續工程款項能支付下包商等，讓公司能正常運作。長鴻主要往來銀行包括台灣中小企銀、土地銀行等二家。長鴻目前手中主要、金額較大的工程，主要是與CAF西班牙鐵路建設共同取得的「高雄環狀輕軌捷運建設統包工程」，工程總金額56.79億元，長鴻占其中的20.3億元，業主是高雄市政府捷運工程局。長鴻指出，高雄輕軌共有14個站區，目前已經完工8個站區；不過，多數工程款仍然未取得。而北投士林科技園區區段徵收公共工程專案住宅新建工程，金額新台幣25.02億元，業主是台北市政府新建工程處，目前工程已在進行收尾中。除此之外，三峽北大安置住宅新建統包工程，金額新台幣17.68億元，業主是新北市政府城鄉發展局。長鴻指出，在重整及緊急處分期間，公司會持續與工程業主協商，以債權移轉、監督付款、專款專用的方式，希望取得已完工工程款，支付下包商，解決退票事宜。另外，由於部分工程業者受到幸福事件影響，停止撥付工程款；長鴻也表示，對這些未入帳的工程款、工程追加款，以及正進行訴訟的工程追加款、補助款，希望能與發包單位進行協商，儘快取得解決方案，然後以監督付款方式，讓下包商拿到錢，讓資金能靈活運用。(工商時報),26,2015/10/14 00:00,11013,http://www.chinatimes.com/newspapers/20151014000240-260206,5,長鴻退票1.57億 聲請重整
365,北投區,新北投車站原訂明年3月底前，從彰化回到台北市北投區重組再生，但選址爭議遲遲未了。台北市都發局昨天向市長柯文哲進行專案報告，規畫兩項方案，一是文化局選定的「移至距離原址50公尺重組」D案，另一項為在原址重組，但站體必須是百年前的原始大小，並將擇期舉辦公聽會尋求共識。台北文資環境守護聯盟認為，新北投車站回到原址才能保留場所精神與真實性，連結車站和新北投在地的人文歷史，並針對「原址重組」的A案提出微調，希望將北投區光明路、光明路157巷2弄口的道路，從27米寬縮減至16米，讓車站得以在原址重生（見圖，王英豪攝）。都發局都市設計科長羅文明表示，1916年建造的新北投車站站體規模較小，於1937年才增建屋頂，若要原址重組，須在不改變現有道路寬度的前提下，重組1916年原始大小的新北投車站，而非增建後的車站；另一項方案則為文化局選定的D案，將擇期再辦公聽會讓各方交流意見。文資團體指出，依照現行的都市計畫和台北市相關法令、法規，新北投車站若沒有取得文化資產的身分，將無法在距離原址50公尺的七星公園內重組。對此，文化局副局長田瑋表示，新北投車站尚未重組完成，因此文資委員無法指定其為文化資產，但無論在何處重組，都須先經都市設計審議通過。北投區秀山里長陳壽彭表示，當地地貌已經改變，若在原址重組新北投車站，恐會導致交通不便。(中國時報),27,2015/10/13 00:00,2439,http://www.chinatimes.com/newspapers/20151013000490-260102,5,新北投車站 歸鄉原址喬不攏
366,北投區,昨天是馬英九任內最後一次國慶。演說中，馬逐一細數過去7年施政表現、大談「九二共識」及兩岸關係；除了是卸任前的一次「總結」報告，更像極一篇「答辯書」。在總統大選前夕，這篇國慶談話，頗有對繼任者下「指導棋」的政治意味。一開頭，馬便強調政府雖全心全意為台灣打拚，但還是有不如人意地方及「誤解」。接著，他開始洋洋灑灑，辯駁自己多麼捍衛台灣自由民主、實踐社會公平、大力推動社福、用心拚經濟及推動兩岸關係和平穩定發展等。但聽在一般民眾耳裡，彷彿像是活在平行時空，滿是自我感覺良好，令人不勝唏噓。回顧馬7年任內，執政團隊一再重蹈決策倉促、溝通不足、改革無力覆轍，執意推動油電雙漲、復徵證所稅、12年國教等爭議政策，惹得民怨四起；而塑化劑、黑心油等食安風暴連環爆，更讓人民對政府失去信任。用人方面，一向清廉自持的馬英九，嫡系親信如林益世、賴素如等人，卻接連涉入貪瀆弊案，不僅重挫執政形象，也讓馬的識人未明，展露無疑。更遑論，前年在馬自以為「大是大非」，不惜發動「馬王政爭」，導致國會空轉、國政延宕，埋下憲政危機的導火線，讓自己民調盪到低點。服貿協議強度關山，更爆發太陽花學運。去年九合一選戰，國民黨空前挫敗，半壁江山盡失，就是人民對政府投下不信任票的具體展現。諷刺的是，馬依舊未能反躬自省，昨仍堅持自己方向正確、基礎紮實，並試圖以「九二共識」、兩岸政策，尋求自我歷史定位。此舉一方面將洪秀柱急切的兩岸主張拉回，再次定調國民黨兩岸政策方向；另方面也逼蔡英文對「九二共識」表態，大打兩岸危機牌，複製過往藍綠對決模式，迫繼任著承接其路線。殊不知，馬政府施政無力、無感，早已成另類「台灣共識」。馬國慶文告，少了反省檢討、前瞻未來格局，多了自我辯駁、老調重彈的無奈。告別馬時代後，國家未來何去何從，反更讓人迷惘了！(中國時報)校正編輯：楊婕,28,2015/10/11 00:00,28332,http://www.chinatimes.com/newspapers/20151011000242-260102,5,後馬時代 兩岸路線何去何從
