,area,count,link,page,pk
634,萬華區,85,http://www.appledaily.com.tw/appledaily/article/property/20150905/36760776/applesearch/雙北新案開價降價排名,9,apl00635
635,萬華區,86,http://www.appledaily.com.tw/appledaily/article/property/20150905/36760831/applesearch/御天下戶戶皆邊間,9,apl00636
636,萬華區,87,http://www.appledaily.com.tw/appledaily/article/property/20150905/36760847/applesearch/三輝歌劇苑面對中山國中,9,apl00637
637,萬華區,88,http://www.appledaily.com.tw/appledaily/article/property/20150905/36760165/applesearch/萬華區華西街店面租金報酬率1~2,9,apl00638
638,萬華區,89,http://www.appledaily.com.tw/realtimenews/article/local/20150904/684530/applesearch/色男路邊撿屍酒店女　因2句話露餡,9,apl00639
639,萬華區,90,http://www.appledaily.com.tw/appledaily/article/headline/20150904/36759652/applesearch/撿屍不戴套留鐵證判刑,9,apl00640
640,萬華區,91,http://www.appledaily.com.tw/appledaily/article/property/20150904/36759766/applesearch/華江雁鴨自然公園公寓最低2字頭入手,10,apl00641
641,萬華區,92,http://www.appledaily.com.tw/appledaily/article/property/20150904/36759797/applesearch/萬華分局旁近商圈公寓每坪45萬起,10,apl00642
642,萬華區,93,http://www.appledaily.com.tw/realtimenews/article/local/20150903/683827/applesearch/撿屍不戴套　性侵留鐵證,10,apl00643
643,萬華區,94,http://www.appledaily.com.tw/realtimenews/article/local/20150902/683283/applesearch/公益麻將協會　掛羊頭賣狗肉遭逮,10,apl00644
644,萬華區,95,http://www.appledaily.com.tw/appledaily/article/headline/20150901/36753469/applesearch/颱風後合法停紅線枉遭開罰,10,apl00645
645,萬華區,96,http://www.appledaily.com.tw/realtimenews/article/local/20150831/681811/applesearch/【讀者好氣直擊】保時捷大方違停　不見警開單,10,apl00646
646,萬華區,97,http://www.appledaily.com.tw/appledaily/article/headline/20150830/36750201/applesearch/萬華改造計劃倪重華缺席挨轟,10,apl00647
647,萬華區,98,http://www.appledaily.com.tw/realtimenews/article/life/20150829/680621/applesearch/柯文哲：萬華歷史保留下來　不變另一個信義計畫區,10,apl00648
648,萬華區,99,http://www.appledaily.com.tw/realtimenews/article/life/20150828/680206/applesearch/下午空氣品質突變差　中元普渡害的,10,apl00649
649,萬華區,100,http://www.appledaily.com.tw/realtimenews/article/politics/20150828/679968/applesearch/【未來事件交易所】時代力量立委選情觀察：整合成功=勝選保證？,10,apl00650
650,萬華區,101,http://www.appledaily.com.tw/realtimenews/article/politics/20150827/679379/applesearch/【獨家】綠北市主委　親任Freddy競選主委,11,apl00651
651,萬華區,102,http://www.appledaily.com.tw/realtimenews/article/local/20150824/676920/applesearch/【讀者直擊】張淑晶亂停車　民眾抓到了,11,apl00652
652,萬華區,103,http://www.appledaily.com.tw/realtimenews/article/politics/20150824/676904/applesearch/阿帕契團無止盡　這邊40人也發函了,11,apl00653
653,萬華區,104,http://www.appledaily.com.tw/appledaily/article/property/20150822/36734715/applesearch/實品屋眼見為憑不用裝潢直接住,11,apl00654
654,萬華區,105,http://www.appledaily.com.tw/realtimenews/article/property/20150821/674943/applesearch/萬華區新碩鼎和　360環景看透透,11,apl00655
655,萬華區,106,http://www.appledaily.com.tw/realtimenews/article/property/20150821/674768/applesearch/【建案搶先看】萬華建案「新碩鼎和」的秘密？,11,apl00656
656,萬華區,107,http://www.appledaily.com.tw/realtimenews/article/sports/20150820/674524/applesearch/【更新】劉伊心開球宣傳聽益路跑　周思齊溫馨抱抱,11,apl00657
657,萬華區,108,http://www.appledaily.com.tw/realtimenews/article/local/20150820/674258/applesearch/1歲半男童墜4樓　遮雨棚救命,11,apl00658
658,萬華區,109,http://www.appledaily.com.tw/appledaily/article/property/20150820/36731484/applesearch/北市店面漲幅中正區奪冠,11,apl00659
659,萬華區,110,http://www.appledaily.com.tw/realtimenews/article/property/20150819/673512/applesearch/謝謝觀光客　北市店面漲成這樣,11,apl00660
660,信義區,1,http://www.appledaily.com.tw/realtimenews/article/life/20151104/725312/applesearch/【網路溫度計】美味獨具！網路最紅十大披薩餐廳,1,apl00661
661,信義區,2,http://www.appledaily.com.tw/appledaily/article/finance/20151104/36879485/applesearch/王品：明年徵才上看500人,1,apl00662
662,信義區,3,http://www.appledaily.com.tw/appledaily/article/finance/20151104/36879514/applesearch/SOGO周年慶火力猛業績上看105億元,1,apl00663
663,信義區,4,http://www.appledaily.com.tw/appledaily/article/supplement/20151104/36878547/applesearch/乾式熟成台灣牛Q潤香甜,1,apl00664
664,信義區,5,http://www.appledaily.com.tw/appledaily/article/headline/20151104/36880525/applesearch/【這不是新聞】戴這個就有雙眼皮咁有可能,1,apl00665
665,信義區,6,http://www.appledaily.com.tw/realtimenews/article/life/20151103/725145/applesearch/逛百貨當吃貨！星港日台知名餐飲搶進微風信義,1,apl00666
666,信義區,7,http://www.appledaily.com.tw/realtimenews/article/local/20151103/724727/applesearch/香港富商遭綁前密會總統駙馬？　影片曝光,1,apl00667
667,信義區,8,http://www.appledaily.com.tw/realtimenews/article/life/20151103/724430/applesearch/08:06東部規模4.4地震　新北震度達4級,1,apl00668
668,信義區,9,http://www.appledaily.com.tw/realtimenews/article/life/20151103/724394/applesearch/名醫暗示新光醫崩壞　反遭院方控A錢,1,apl00669
669,信義區,10,http://www.appledaily.com.tw/realtimenews/article/fun/20151103/723208/applesearch/【這不是新聞】戴這個就有雙眼皮　咁有可能,1,apl00670
670,信義區,11,http://www.appledaily.com.tw/appledaily/article/property/20151103/36877528/applesearch/吳麗玲豪宅法拍3屋底價逾3億,2,apl00671
671,信義區,12,http://www.appledaily.com.tw/appledaily/article/headline/20151103/36878044/applesearch/名醫江守山A健保醫院開除,2,apl00672
672,信義區,13,http://www.appledaily.com.tw/realtimenews/article/local/20151102/723351/applesearch/【暖蘋果】現在換我照顧你　孝孫陋室伴癱嬤,2,apl00673
673,信義區,14,http://www.appledaily.com.tw/realtimenews/article/local/20151102/723893/applesearch/趁醉偷摸夜店女舞者美臀　美男慘了,2,apl00674
674,信義區,15,http://www.appledaily.com.tw/realtimenews/article/property/20151102/723791/applesearch/吳麗玲3名宅本周法拍　總底價逾3億,2,apl00675
675,信義區,16,http://www.appledaily.com.tw/realtimenews/article/local/20151102/723668/applesearch/糗被警察開單的「大牛」車主　是他,2,apl00676
676,信義區,17,http://www.appledaily.com.tw/realtimenews/article/local/20151102/723670/applesearch/信義區開超跑轟轟轟　愛現富二代秒變卒仔,2,apl00677
677,信義區,18,http://www.appledaily.com.tw/appledaily/article/headline/20151102/36876631/applesearch/飆2888萬「大牛」嗆警挨罰6千,2,apl00678
678,信義區,19,http://www.appledaily.com.tw/realtimenews/article/local/20151101/723254/applesearch/2888萬囂張大牛　警察前拉轉遭開單,2,apl00679
679,信義區,20,http://www.appledaily.com.tw/realtimenews/article/beauty/20151101/723274/applesearch/她是今年秋天　信義區最正的妹,2,apl00680
680,信義區,21,http://www.appledaily.com.tw/realtimenews/article/fashion/20151031/722994/applesearch/汪東城叫賣雪花秀　露出變裝癖,3,apl00681
681,信義區,22,http://www.appledaily.com.tw/realtimenews/article/local/20151031/722774/applesearch/西洋萬聖派對　東區夜店變鬼城,3,apl00682
682,信義區,23,http://www.appledaily.com.tw/realtimenews/article/beauty/20151031/722858/applesearch/「人類最強Body」來台　L奶晃夜店網友驚,3,apl00683
683,信義區,24,http://www.appledaily.com.tw/appledaily/article/property/20151031/36872894/applesearch/真的降了！建商有誠意『國美大奇』民眾買單,3,apl00684
684,信義區,25,http://www.appledaily.com.tw/appledaily/article/finance/20151031/36873220/applesearch/中信金信義舊總部151億賣出,3,apl00685
685,信義區,26,http://www.appledaily.com.tw/appledaily/article/property/20151031/36873919/applesearch/一樣是信義區　這里大家搶著住,3,apl00686
686,信義區,27,http://www.appledaily.com.tw/appledaily/article/finance/20151031/36873253/applesearch/奐鑫引進飲料夯牌跨界賺,3,apl00687
687,信義區,28,http://www.appledaily.com.tw/appledaily/article/headline/20151031/36850422/applesearch/真的降了！建商有誠意『國美大奇』民眾買單,3,apl00688
688,信義區,29,http://www.appledaily.com.tw/appledaily/article/supplement/20151031/36872581/applesearch/北部版肥美牛排噴香誘人,3,apl00689
689,信義區,30,http://www.appledaily.com.tw/appledaily/article/property/20151031/36873111/applesearch/松河大美總價2388萬起大信義全新3房,3,apl00690
690,信義區,31,http://www.appledaily.com.tw/realtimenews/article/entertainment/20151030/721774/applesearch/【特企】代官山微醺時尚！　日系男裝選貨店TENDER.S進駐信義誠品,4,apl00691
691,信義區,32,http://www.appledaily.com.tw/appledaily/article/property/20151030/36870897/applesearch/松河大美總價2388萬起大信義全新3房,4,apl00692
692,信義區,33,http://www.appledaily.com.tw/realtimenews/article/life/20151029/721825/applesearch/不只官舍　北市員工職務宿舍費明年也要微調,4,apl00693
693,信義區,34,http://www.appledaily.com.tw/appledaily/article/property/20151029/36866407/applesearch/松河大美總價2388萬起大信義全新3房,4,apl00694
694,信義區,35,http://www.appledaily.com.tw/realtimenews/article/property/20151028/720989/applesearch/豪宅交易冷　由售轉租增3成,4,apl00695
695,信義區,36,http://www.appledaily.com.tw/realtimenews/article/property/20151028/720523/applesearch/【掀房事Live】一樣是信義區　這里大家搶著住,4,apl00696
696,信義區,37,http://www.appledaily.com.tw/realtimenews/article/property/20151028/720520/applesearch/【掀房事Live】有錢爺、窮困伯差在這里,4,apl00697
697,信義區,38,http://www.appledaily.com.tw/realtimenews/article/local/20151028/720436/applesearch/富豪港商躲台灣　密會馬總統女婿,4,apl00698
698,信義區,39,http://www.appledaily.com.tw/realtimenews/article/3c/20151028/720264/applesearch/拼強運　50元買電競平板,4,apl00699
699,信義區,40,http://www.appledaily.com.tw/appledaily/article/property/20151028/36865802/applesearch/房仲倒店潮北市大安信義最慘,4,apl00700
700,信義區,41,http://www.appledaily.com.tw/appledaily/article/headline/20151028/36867203/applesearch/作息固定趴趴走遭仇家鎖定,5,apl00701
701,信義區,42,http://www.appledaily.com.tw/appledaily/article/property/20151028/36866398/applesearch/松河大美總價2388萬起大信義全新3房,5,apl00702
702,信義區,43,http://www.appledaily.com.tw/realtimenews/article/local/20151027/720381/applesearch/富商詐騙股東遭港起訴　來台養傷被綁38天,5,apl00703
703,信義區,44,http://www.appledaily.com.tw/realtimenews/article/local/20151027/720376/applesearch/千億富商黃坤來台躲仇家　作息正常遭鎖定,5,apl00704
704,信義區,45,http://www.appledaily.com.tw/realtimenews/article/life/20151027/720160/applesearch/北市稽查重機超跑噪音　違規的都是改裝車,5,apl00705
705,信義區,46,http://www.appledaily.com.tw/realtimenews/article/property/20151027/720155/applesearch/北市信義、大安區　房仲再爆倒店潮,5,apl00706
706,信義區,47,http://www.appledaily.com.tw/realtimenews/article/politics/20151027/719615/applesearch/十月二十七日各報頭條搶先報,5,apl00707
707,信義區,48,http://www.appledaily.com.tw/appledaily/article/entertainment/20151027/36864340/applesearch/尹馨挺身助公視募款私密故事全入鏡,5,apl00708
708,信義區,49,http://www.appledaily.com.tw/appledaily/article/headline/20151027/36864859/applesearch/球場恐嚇炸彈客落網竟說只是「開玩笑」,5,apl00709
709,信義區,50,http://www.appledaily.com.tw/appledaily/article/property/20151027/36863395/applesearch/松河大美總價2388萬起大信義全新3房,5,apl00710
710,信義區,51,http://www.appledaily.com.tw/realtimenews/article/local/20151026/718964/applesearch/恐嚇中職揚言放炸彈　嫌犯落網竟說「開玩笑」,6,apl00711
711,信義區,52,http://www.appledaily.com.tw/realtimenews/article/local/20151026/719114/applesearch/看電影指責服務員態度不好　竟被痛毆,6,apl00712
712,信義區,53,http://www.appledaily.com.tw/realtimenews/article/local/20151026/718862/applesearch/疑逆向超車左轉　撞電桿END了,6,apl00713
713,信義區,54,http://www.appledaily.com.tw/realtimenews/article/local/20151026/719087/applesearch/她到健身房偷拍女子洗澡　竟為這件事,6,apl00714
714,信義區,55,http://www.appledaily.com.tw/appledaily/article/property/20151026/36862534/applesearch/松河大美總價2388萬起大信義全新3房,6,apl00715
715,信義區,56,http://www.appledaily.com.tw/appledaily/article/headline/20151026/36862855/applesearch/東區驚魂4夜店4起鬥毆黑道囂張衝包廂,6,apl00716
716,信義區,57,http://www.appledaily.com.tw/appledaily/article/entertainment/20151026/36862299/applesearch/代官山微醺時尚！　日系男裝選貨店TENDER.S進駐信義誠品,6,apl00717
717,信義區,58,http://www.appledaily.com.tw/realtimenews/article/local/20151025/718456/applesearch/直擊！信義夜店淪打架熱點　10分鐘3起鬥毆,6,apl00718
718,信義區,59,http://www.appledaily.com.tw/realtimenews/article/local/20151025/718463/applesearch/囂張！30黑衣人闖KTV包廂打人　3男頭破血流,6,apl00719
719,信義區,60,http://www.appledaily.com.tw/appledaily/article/headline/20151025/36860680/applesearch/代官山微醺時尚！　日系男裝選貨店TENDER.S進駐信義誠品,6,apl00720
720,信義區,61,http://www.appledaily.com.tw/appledaily/article/property/20151025/36860939/applesearch/松河大美總價2388萬起大信義全新3房,7,apl00721
721,信義區,62,http://www.appledaily.com.tw/appledaily/article/entertainment/20151025/36861370/applesearch/野生王大陸情侶範兒挑iPhone6s激凸黏劉奕兒偷愛半年,7,apl00722
722,信義區,63,http://www.appledaily.com.tw/appledaily/article/headline/20151025/36861638/applesearch/北市聯合婚禮8對同志定終身,7,apl00723
723,信義區,64,http://www.appledaily.com.tw/appledaily/article/headline/20151025/36861710/applesearch/「衛生堪憂」餛飩店老鼠橫行,7,apl00724
724,信義區,65,http://www.appledaily.com.tw/appledaily/article/finance/20151025/36860631/applesearch/中信金舊總部標售議價倒數,7,apl00725
725,信義區,66,http://www.appledaily.com.tw/realtimenews/article/life/20151024/718226/applesearch/【更新】聯合婚禮開放同志　有情人終成眷屬,7,apl00726
726,信義區,67,http://www.appledaily.com.tw/realtimenews/article/finance/20151024/718151/applesearch/失業副總做厚工豆花　創業顧問幫再造,7,apl00727
727,信義區,68,http://www.appledaily.com.tw/realtimenews/article/life/20151024/717861/applesearch/嚇！吃麵驚見老鼠亂竄,7,apl00728
728,信義區,69,http://www.appledaily.com.tw/appledaily/article/supplement/20151024/36858358/applesearch/披肩保暖服飾搶買3折起,7,apl00729
729,信義區,70,http://www.appledaily.com.tw/appledaily/article/finance/20151024/36858835/applesearch/宏泰人壽將增資81.3億現金、土地作價並行,7,apl00730
730,信義區,71,http://www.appledaily.com.tw/appledaily/article/entertainment/20151024/36858898/applesearch/代官山微醺時尚！　日系男裝選貨店TENDER.S進駐信義誠品,8,apl00731
731,信義區,72,http://www.appledaily.com.tw/appledaily/article/property/20151024/36858959/applesearch/真的降了！建商有誠意『國美大奇』民眾買單,8,apl00732
732,信義區,73,http://www.appledaily.com.tw/appledaily/article/property/20151024/36859169/applesearch/松河大美總價2388萬起大信義全新3房,8,apl00733
733,信義區,74,http://www.appledaily.com.tw/appledaily/article/property/20151024/36857857/applesearch/投資客湧退首購換屋成房市主力,8,apl00734
734,信義區,75,http://www.appledaily.com.tw/appledaily/article/property/20151024/36857879/applesearch/大安齊麟近富陽生態公園,8,apl00735
735,信義區,76,http://www.appledaily.com.tw/appledaily/article/headline/20151024/36850413/applesearch/真的降了！建商有誠意『國美大奇』民眾買單,8,apl00736
736,信義區,77,http://www.appledaily.com.tw/realtimenews/article/finance/20151023/717565/applesearch/【更新】宏泰人壽增資　土地與公募雙管齊下,8,apl00737
737,信義區,78,http://www.appledaily.com.tw/realtimenews/article/local/20151023/717009/applesearch/扒光全身拍裸照　逼女加簽「放棄追訴書」,8,apl00738
738,信義區,79,http://www.appledaily.com.tw/appledaily/article/property/20151023/36856596/applesearch/松河大美總價2388萬起大信義全新3房,8,apl00739
739,信義區,80,http://www.appledaily.com.tw/appledaily/article/headline/20151023/36853482/applesearch/代官山微醺時尚！　日系男裝選貨店TENDER.S進駐信義誠品,8,apl00740
740,信義區,81,http://www.appledaily.com.tw/appledaily/article/property/20151023/36857310/applesearch/采菊定期辦外燴濃濃人情味,9,apl00741
741,信義區,82,http://www.appledaily.com.tw/appledaily/article/finance/20151023/36856348/applesearch/新光三越周年慶業績勝去年,9,apl00742
742,信義區,83,http://www.appledaily.com.tw/realtimenews/article/local/20151022/716846/applesearch/渣男擺闊請多金女喝酒　竟用這方法付錢,9,apl00743
743,信義區,84,http://www.appledaily.com.tw/realtimenews/article/fun/20151022/716367/applesearch/一期一會義大利菜,9,apl00744
744,信義區,85,http://www.appledaily.com.tw/appledaily/article/property/20151022/36843121/applesearch/松河大美總價2388萬起大信義全新3房,9,apl00745
745,信義區,86,http://www.appledaily.com.tw/appledaily/article/entertainment/20151022/36853471/applesearch/代官山微醺時尚！　日系男裝選貨店TENDER.S進駐信義誠品,9,apl00746
746,信義區,87,http://www.appledaily.com.tw/appledaily/article/finance/20151022/36854553/applesearch/北市房價蛋黃區破了,9,apl00747
747,信義區,88,http://www.appledaily.com.tw/realtimenews/article/property/20151021/716264/applesearch/北市蛋黃破了　大安、信義跌至8字頭,9,apl00748
748,信義區,89,http://www.appledaily.com.tw/realtimenews/article/life/20151021/715711/applesearch/宜蘭外海07:08規模4.2地震　台北1級,9,apl00749
749,信義區,90,http://www.appledaily.com.tw/realtimenews/article/fun/20151021/715547/applesearch/【祕密客】北海道最蝦拉麵來台北了～,9,apl00750
750,信義區,91,http://www.appledaily.com.tw/appledaily/article/property/20151021/36851941/applesearch/輕鬆入主大信義擁抱水岸101雙景觀人生,10,apl00751
751,信義區,92,http://www.appledaily.com.tw/appledaily/article/supplement/20151021/36850655/applesearch/橄欖油保養品搶買4.5折起,10,apl00752
752,信義區,93,http://www.appledaily.com.tw/realtimenews/article/finance/20151020/715579/applesearch/2棟商辦沒賣掉　新壽：還要買大台北商辦,10,apl00753
753,信義區,94,http://www.appledaily.com.tw/realtimenews/article/finance/20151020/715257/applesearch/新壽標售信義區A8　流標了！,10,apl00754
754,信義區,95,http://www.appledaily.com.tw/realtimenews/article/local/20151020/715191/applesearch/酒吧亂摸辣妹屁股　桃太郎差點回不了日本,10,apl00755
755,信義區,96,http://www.appledaily.com.tw/realtimenews/article/life/20151020/714976/applesearch/天龍人哭哭！　最有錢里從包榜變看榜,10,apl00756
756,信義區,97,http://www.appledaily.com.tw/realtimenews/article/life/20151020/714972/applesearch/郭董住的不夠看！　這個里有錢到嚇死人,10,apl00757
757,信義區,98,http://www.appledaily.com.tw/appledaily/article/property/20151020/36849505/applesearch/輕鬆入主大信義擁抱水岸101雙景觀人生,10,apl00758
758,信義區,99,http://www.appledaily.com.tw/appledaily/article/entertainment/20151020/36849635/applesearch/林嘉綺懷2胎全家護駕凸4月肚覓月子中心,10,apl00759
759,信義區,100,http://www.appledaily.com.tw/appledaily/article/property/20151020/36849269/applesearch/雙北高價法拍屋爆大量,10,apl00760
760,信義區,101,http://www.appledaily.com.tw/appledaily/article/headline/20151020/36849865/applesearch/所得129億北市安康里全台最富,11,apl00761
761,信義區,102,http://www.appledaily.com.tw/realtimenews/article/life/20151019/714327/applesearch/北台地牛翻身　台電：核電廠未有影響,11,apl00762
762,信義區,103,http://www.appledaily.com.tw/realtimenews/article/life/20151019/714315/applesearch/10:17東部外海規模5.2地震　宜、新北震度4級,11,apl00763
763,信義區,104,http://www.appledaily.com.tw/realtimenews/article/life/20151019/714294/applesearch/有錢人都住信義區？　結果讓人嚇一跳,11,apl00764
764,信義區,105,http://www.appledaily.com.tw/realtimenews/article/entertainment/20151019/714182/applesearch/堂娜冒雨出席慶功　賓利男友曝光,11,apl00765
765,信義區,106,http://www.appledaily.com.tw/appledaily/article/entertainment/20151019/36848160/applesearch/KellyTalk：孫芸芸突肉麻當街撲吻老公,11,apl00766
766,信義區,107,http://www.appledaily.com.tw/appledaily/article/property/20151019/36847795/applesearch/輕鬆入主大信義擁抱水岸101雙景觀人生,11,apl00767
767,信義區,108,http://www.appledaily.com.tw/realtimenews/article/property/20151018/714147/applesearch/房仲半年掛蛋偷哭　兼職開Uber維生,11,apl00768
768,信義區,109,http://www.appledaily.com.tw/realtimenews/article/beauty/20151018/713669/applesearch/【動新聞】洋裝U領開很大　甜美護理師好誘人,11,apl00769
769,信義區,110,http://www.appledaily.com.tw/appledaily/article/property/20151018/36846173/applesearch/輕鬆入主大信義擁抱水岸101雙景觀人生,11,apl00770
770,士林區,1,http://www.appledaily.com.tw/appledaily/article/headline/20151105/36881669/applesearch/貸款成數低迷、屋主有感降價　何時該買房？,1,apl00771
771,士林區,2,http://www.appledaily.com.tw/appledaily/article/headline/20151104/36879687/applesearch/貸款成數低迷、屋主有感降價　何時該買房？,1,apl00772
772,士林區,3,http://www.appledaily.com.tw/realtimenews/article/life/20151103/724394/applesearch/名醫暗示新光醫崩壞　反遭院方控A錢,1,apl00773
773,士林區,4,http://www.appledaily.com.tw/appledaily/article/headline/20151103/36877555/applesearch/貸款成數低迷、屋主有感降價　何時該買房？,1,apl00774
774,士林區,5,http://www.appledaily.com.tw/appledaily/article/headline/20151103/36878044/applesearch/名醫江守山A健保醫院開除,1,apl00775
775,士林區,6,http://www.appledaily.com.tw/appledaily/article/headline/20151102/36871930/applesearch/貸款成數低迷、屋主有感降價　何時該買房？,1,apl00776
776,士林區,7,http://www.appledaily.com.tw/appledaily/article/headline/20151101/36875019/applesearch/男摔車墜3米坡10萬元單車卡樹,1,apl00777
777,士林區,8,http://www.appledaily.com.tw/appledaily/article/supplement/20151031/36872635/applesearch/品牌床墊寢具搶買5折起,1,apl00778
778,士林區,9,http://www.appledaily.com.tw/realtimenews/article/finance/20151030/722521/applesearch/【科技新報】智慧節電黑客松競賽，深入社區蒐集節能經驗,1,apl00779
779,士林區,10,http://www.appledaily.com.tw/realtimenews/article/local/20151027/719294/applesearch/【更新】「每天在店裡做愛」　喬不定女友們他慘遭扒光,1,apl00780
780,士林區,11,http://www.appledaily.com.tw/realtimenews/article/politics/20151026/719165/applesearch/【更新】民進黨「小豬胖卡六都巡迴」　本周六起登場,2,apl00781
781,士林區,12,http://www.appledaily.com.tw/realtimenews/article/local/20151025/718556/applesearch/結夥搶雞血石　主嫌加重強盜判7年8月,2,apl00782
782,士林區,13,http://www.appledaily.com.tw/realtimenews/article/life/20151024/718322/applesearch/注意大雨　6縣市發特報,2,apl00783
783,士林區,14,http://www.appledaily.com.tw/realtimenews/article/finance/20151023/717756/applesearch/新壽17.85億元獵地　每坪395萬元,2,apl00784
784,士林區,15,http://www.appledaily.com.tw/realtimenews/article/life/20151022/717048/applesearch/北市近3年首起水痘群聚感染　62學童染病,2,apl00785
785,士林區,16,http://www.appledaily.com.tw/appledaily/article/finance/20151022/36854553/applesearch/北市房價蛋黃區破了,2,apl00786
786,士林區,17,http://www.appledaily.com.tw/realtimenews/article/property/20151021/716264/applesearch/北市蛋黃破了　大安、信義跌至8字頭,2,apl00787
787,士林區,18,http://www.appledaily.com.tw/realtimenews/article/property/20151021/715858/applesearch/雙北買房壓力大　貸款成數最低僅5成,2,apl00788
788,士林區,19,http://www.appledaily.com.tw/realtimenews/article/life/20151019/714294/applesearch/有錢人都住信義區？　結果讓人嚇一跳,2,apl00789
789,士林區,20,http://www.appledaily.com.tw/realtimenews/article/life/20151017/713338/applesearch/北市今增2例本土登革熱　患者曾到過南部,2,apl00790
790,士林區,21,http://www.appledaily.com.tw/realtimenews/article/property/20151016/712626/applesearch/帝寶價跌　皇翔御琚每坪290萬奪豪宅王,3,apl00791
791,士林區,22,http://www.appledaily.com.tw/realtimenews/article/property/20151015/711787/applesearch/雙北10大人口紅利區　內湖奪冠,3,apl00792
792,士林區,23,http://www.appledaily.com.tw/realtimenews/article/property/20151012/709799/applesearch/又來了　一句讓北投人白眼翻到後腦,3,apl00793
793,士林區,24,http://www.appledaily.com.tw/realtimenews/article/local/20151012/709326/applesearch/【凶宅打卡】文大退學港生殺房東　床墊裹屍,3,apl00794
794,士林區,25,http://www.appledaily.com.tw/realtimenews/article/life/20151010/708646/applesearch/北市今增1例本土登革熱　患者曾到過台南,3,apl00795
795,士林區,26,http://www.appledaily.com.tw/appledaily/article/property/20151009/36826860/applesearch/士林忠誠路二段10年中古樓每坪百萬起,3,apl00796
796,士林區,27,http://www.appledaily.com.tw/realtimenews/article/life/20151006/705862/applesearch/北市新增3例登革熱個案　均曾到南部活動,3,apl00797
797,士林區,28,http://www.appledaily.com.tw/realtimenews/article/life/20151003/704108/applesearch/《玩命快遞》真實版　送貨大叔海放BWS,3,apl00798
798,士林區,29,http://www.appledaily.com.tw/realtimenews/article/life/20151002/704037/applesearch/北市水門周邊紅黃線停車　限明早8時駛離,3,apl00799
799,士林區,30,http://www.appledaily.com.tw/realtimenews/article/life/20151001/702754/applesearch/柯P二備金拿來買私地　國民黨團怒退該報告,3,apl00800
800,士林區,31,http://www.appledaily.com.tw/realtimenews/article/life/20150928/700406/applesearch/【更新】本土登革熱病例　逼近1萬8千大關,4,apl00801
801,士林區,32,http://www.appledaily.com.tw/realtimenews/article/life/20150927/699937/applesearch/【更新】因應颱風　環保局清潔隊動員清疏,4,apl00802
802,士林區,33,http://www.appledaily.com.tw/realtimenews/article/local/20150926/699572/applesearch/​深夜墓地傳來啜泣聲　暗暗火光嚇死人,4,apl00803
803,士林區,34,http://www.appledaily.com.tw/appledaily/article/supplement/20150926/36799673/applesearch/(北部版)秋天蝦味鮮,4,apl00804
804,士林區,35,http://www.appledaily.com.tw/realtimenews/article/local/20150925/698958/applesearch/【更新】走路滑手機的人小心了　會被搶走喔,4,apl00805
805,士林區,36,http://www.appledaily.com.tw/realtimenews/article/life/20150924/698343/applesearch/北市本土登革熱今再增4例　均去過台南、高雄,4,apl00806
806,士林區,37,http://www.appledaily.com.tw/realtimenews/article/life/20150924/698137/applesearch/北市4成補習班違規　士林何嘉仁最誇張,4,apl00807
807,士林區,38,http://www.appledaily.com.tw/realtimenews/article/fun/20150923/697561/applesearch/櫃姐犧牲色相搖頭擺尾　只為這件事,4,apl00808
808,士林區,39,http://www.appledaily.com.tw/realtimenews/article/life/20150921/696444/applesearch/中秋將至　大地處公布14處賞月景點,4,apl00809
809,士林區,40,http://www.appledaily.com.tw/realtimenews/article/property/20150921/695910/applesearch/北市也有1字頭房價？　舉牌廣告要看清,4,apl00810
810,士林區,41,http://www.appledaily.com.tw/appledaily/article/supplement/20150921/36789109/applesearch/握壽司套餐料豐價親民,5,apl00811
811,士林區,42,http://www.appledaily.com.tw/realtimenews/article/life/20150920/695589/applesearch/北市新增3本土登革熱病例,5,apl00812
812,士林區,43,http://www.appledaily.com.tw/appledaily/article/finance/20150920/36781506/applesearch/布局涵碧樓年收益6門檻僅千萬,5,apl00813
813,士林區,44,http://www.appledaily.com.tw/appledaily/article/headline/20150919/36787486/applesearch/社子島開發居民i-voting表決,5,apl00814
814,士林區,45,http://www.appledaily.com.tw/appledaily/article/property/20150919/36787026/applesearch/布局涵碧樓僅千萬坐享年收益6保障,5,apl00815
815,士林區,46,http://www.appledaily.com.tw/realtimenews/article/local/20150918/694139/applesearch/士林夜市旁人孔蓋冒煙　台電斷電檢測,5,apl00816
816,士林區,47,http://www.appledaily.com.tw/appledaily/article/international/20150918/36781517/applesearch/布局涵碧樓年收益6門檻僅千萬,5,apl00817
817,士林區,48,http://www.appledaily.com.tw/appledaily/article/property/20150917/36781495/applesearch/布局涵碧樓年收益6門檻僅千萬,5,apl00818
818,士林區,49,http://www.appledaily.com.tw/realtimenews/article/local/20150916/693291/applesearch/【更新】北市5歲男童墜樓　送醫急救,5,apl00819
819,士林區,50,http://www.appledaily.com.tw/realtimenews/article/politics/20150916/692820/applesearch/被罵忘恩負義　張承中：我不欠國民黨耶！,5,apl00820
820,士林區,51,http://www.appledaily.com.tw/realtimenews/article/life/20150915/692206/applesearch/郵車變萌了　歪腰郵筒開上路,6,apl00821
821,士林區,52,http://www.appledaily.com.tw/realtimenews/article/life/20150915/691943/applesearch/北市新增兩例登革熱　兩人曾到台南、高雄,6,apl00822
